Time,Step,EN+1.电压,EN+1.电流,EN+1.功率,EN+2.电压,EN+2.电流,EN+2.功率,{陪测A}EN+1.电压,{陪测A}EN+1.电流,{陪测A}EN+1.功率,{陪测A}EN+2.电压,{陪测A}EN+2.电流,{陪测A}EN+2.功率,485-1_环境温度,485-1_PV温度,485-1_PCS温度,485-1_PV1电压,485-1_PV1-B电流,485-1_PV2电压,485-1_PV2-B电流,485-1_PV3电压,485-1_PV3-B电流,485-1_PV4电压,485-1_PV4-B电流,485-1_PV1深度电流,485-1_PV2深度电流,485-1_PV3深度电流,485-1_PV4深度电流,485-1_PV1深度电流1,485-1_PV2深度电流1,485-1_PV3深度电流1,485-1_PV4深度电流1,485-1_电网电压A,485-1_电网电压B,485-1_电网电压C,485-1_逆变电流A,485-1_逆变电流B,485-1_逆变电流C,485-1_电网主故障码1,485-1_电网主故障码2,485-1_系统主故障码1,485-1_系统主故障码2,485-1_设备主故障码1,485-1_设备主故障码2,485-1_DC/母线主故障码1,485-1_PV侧故障1,485-1_PV侧故障2,485-1_电池主故障码1,485-1_电池主故障码2,485-1_电池主故障码3,485-1_内部故障主故障码1,485-1_内部故障主故障码2,485-1_内部故障主故障码3,485-1_内部故障主故障码4,485-1_告警信息1,判断功率,BAT功率,Result
9时09分38秒,46/79 静置,549.66,25.95,14263.18,547.59,26.02,14245.82,546.57,12.02,6570.56,549.1,11.89,6529.65,70,68.1,67.4,546.9,11,547.6,11.2,545.2,0,549.6,51.4,25.7,25.5,11.9,11.6,25.7,25.5,11.9,11.6,231.2,231.9,234.6,58,57.3,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时09分43秒,46/79 静置,548.83,26.02,14281.5,542.94,26.18,14216.13,547.12,12,6563.25,542.52,12.07,6550.02,70,68.1,67.4,545.5,11,541.7,11.2,547.5,0,541.1,51.4,25.7,25.6,11.9,11.8,25.7,25.6,11.9,11.8,231.1,232,234.6,58,57.3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时09分48秒,46/79 静置,548.83,26.02,14281.5,542.94,26.18,14216.13,547.12,12,6563.25,542.52,12.07,6550.02,70,68.1,67.4,545.5,11,541.7,11.2,547.5,0,541.1,51.4,25.7,25.6,11.9,11.8,25.7,25.6,11.9,11.8,231.1,232,234.6,58,57.3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时09分53秒,46/79 静置,545.82,26.08,14233.46,544.85,26.05,14191.73,546.84,11.98,6551.96,544.17,12.03,6543.82,70,68.1,67.4,545.2,11,546.7,11,546.4,0,545.6,51.4,25.8,25.5,11.9,11.8,25.8,25.5,11.9,11.8,231.2,232.2,234.8,58,57.3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时09分58秒,46/79 静置,545.82,26.08,14233.46,544.85,26.05,14191.73,546.84,11.98,6551.96,544.17,12.03,6543.82,70,68.1,67.4,545.2,11,546.7,11,546.4,0,545.6,51.4,25.8,25.5,11.9,11.8,25.8,25.5,11.9,11.8,231.2,232.2,234.8,58,57.3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时10分03秒,46/79 静置,548.29,26.04,14278.49,547.59,26.01,14242.07,549.85,11.88,6533.21,541.7,12.03,6515.76,70,68.1,67.4,546.1,11,548.4,11.1,548.9,0,547.6,51.4,25.7,25.4,11.8,11.8,25.7,25.4,11.8,11.8,231.3,231.9,234.6,58,57.3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时10分08秒,46/79 静置,548.29,26.04,14278.49,547.59,26.01,14242.07,549.85,11.88,6533.21,541.7,12.03,6515.76,70,68.1,67.4,546.1,11,548.4,11.1,548.9,0,547.6,51.4,25.7,25.4,11.8,11.8,25.7,25.4,11.8,11.8,231.3,231.9,234.6,58,57.3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时10分13秒,46/79 静置,544.18,26.09,14197.49,551.14,25.73,14181.64,549.3,11.97,6577.69,549.65,11.89,6537.78,70,68.1,67.5,544,11.2,549.2,11.1,548.3,0,549.9,51.4,25.8,25.2,11.9,11.6,25.8,25.2,11.9,11.6,231.2,232,234.3,58.1,57.4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时10分18秒,46/79 静置,544.18,26.09,14197.49,551.14,25.73,14181.64,549.3,11.97,6577.69,549.65,11.89,6537.78,70,68.1,67.5,544,11.2,549.2,11.1,548.3,0,549.9,51.4,25.8,25.2,11.9,11.6,25.8,25.2,11.9,11.6,231.2,232,234.3,58.1,57.4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时10分23秒,46/79 静置,549.66,25.86,14214.33,550.05,25.89,14242.13,549.85,11.89,6535.36,546.91,12,6562.87,70,68.1,67.5,548.3,10.8,549.6,10.9,549.5,0,548.3,51.4,25.5,25.3,11.7,11.8,25.5,25.3,11.7,11.8,231.2,232,234.3,58.1,57.3,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时10分28秒,46/79 静置,549.66,25.86,14214.33,550.05,25.89,14242.13,549.85,11.89,6535.36,546.91,12,6562.87,70,68.1,67.5,548.3,10.8,549.6,10.9,549.5,0,548.3,51.4,25.5,25.3,11.7,11.8,25.5,25.3,11.7,11.8,231.2,232,234.3,58.1,57.3,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时10分33秒,46/79 静置,546.37,26.01,14212.53,546.49,25.99,14205.65,545.2,12.03,6559.98,546.63,12.02,6568.12,70,68.1,67.5,546.3,11,547.7,11.2,543,0,547.3,51.4,25.7,25.4,12,11.8,25.7,25.4,12,11.8,231.4,232.2,234.5,57.9,57.2,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时10分38秒,46/79 静置,546.37,26.01,14212.53,546.49,25.99,14205.65,545.2,12.03,6559.98,546.63,12.02,6568.12,70,68.1,67.5,546.3,11,547.7,11.2,543,0,547.3,51.4,25.7,25.4,12,11.8,25.7,25.4,12,11.8,231.4,232.2,234.5,57.9,57.2,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时10分43秒,46/79 静置,550.48,25.82,14211.92,549.77,25.94,14260.82,547.94,11.97,6558.64,545.81,12.01,6554.52,70,68.1,67.5,547.2,10.9,548.4,11.1,548.2,0,546.6,51.4,25.6,25.4,11.9,11.8,25.6,25.4,11.9,11.8,231.6,232.3,234.8,58,57.3,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时10分48秒,46/79 静置,550.48,25.82,14211.92,549.77,25.94,14260.82,547.94,11.97,6558.64,545.81,12.01,6554.52,70,68.1,67.5,547.2,10.9,548.4,11.1,548.2,0,546.6,51.4,25.6,25.4,11.9,11.8,25.6,25.4,11.9,11.8,231.6,232.3,234.8,58,57.3,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时10分53秒,46/79 静置,550.21,26,14307.48,548.95,25.94,14237.96,544.11,12.01,6535.67,549.65,11.98,6587.16,70,68.1,67.5,546,11.1,548.2,11,545.5,0,545.6,51.4,25.7,25.4,11.9,11.8,25.7,25.4,11.9,11.8,231,231.7,234.3,58.1,57.5,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时10分58秒,46/79 静置,550.21,26,14307.48,548.95,25.94,14237.96,544.11,12.01,6535.67,549.65,11.98,6587.16,70,68.1,67.5,546,11.1,548.2,11,545.5,0,545.6,51.4,25.7,25.4,11.9,11.8,25.7,25.4,11.9,11.8,231,231.7,234.3,58.1,57.5,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时11分03秒,46/79 静置,547.46,26.04,14253.87,545.4,26.04,14204.91,545.2,12,6545.08,546.91,11.94,6529.76,70,68.1,67.4,546.1,11,548.2,10.9,546,0,548.2,51.4,25.7,25.3,11.9,11.7,25.7,25.3,11.9,11.7,231.1,231.9,234.8,57.9,57.2,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时11分08秒,46/79 静置,547.46,26.04,14253.87,545.4,26.04,14204.91,545.2,12,6545.08,546.91,11.94,6529.76,70,68.1,67.4,546.1,11,548.2,10.9,546,0,548.2,51.4,25.7,25.3,11.9,11.7,25.7,25.3,11.9,11.7,231.1,231.9,234.8,57.9,57.2,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时11分13秒,46/79 静置,548.56,25.97,14243.82,541.3,26.11,14130.91,550.12,11.94,6570.31,547.18,11.95,6541.04,70,68.1,67.4,547.3,10.9,544.3,11.2,547.6,0,547,51.4,25.7,25.6,11.9,11.8,25.7,25.6,11.9,11.8,231,231.6,234.6,58,57.3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时11分18秒,46/79 静置,548.56,25.97,14243.82,541.3,26.11,14130.91,550.12,11.94,6570.31,547.18,11.95,6541.04,70,68.1,67.4,547.3,10.9,544.3,11.2,547.6,0,547,51.4,25.7,25.6,11.9,11.8,25.7,25.6,11.9,11.8,231,231.6,234.6,58,57.3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时11分23秒,46/79 静置,547.19,26.02,14238.2,550.59,25.74,14172.95,551.22,11.81,6511.24,547.18,11.91,6518.6,70,68.2,67.5,546.2,11.1,547.9,11.1,547.8,0,548.3,51.4,25.7,25.4,11.9,11.7,25.7,25.4,11.9,11.7,231.1,231.7,234.7,57.7,57.1,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时11分28秒,46/79 静置,547.19,26.02,14238.2,550.59,25.74,14172.95,551.22,11.81,6511.24,547.18,11.91,6518.6,70,68.2,67.5,546.2,11.1,547.9,11.1,547.8,0,548.3,51.4,25.7,25.4,11.9,11.7,25.7,25.4,11.9,11.7,231.1,231.7,234.7,57.7,57.1,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时11分33秒,46/79 静置,545,26.05,14197.65,544.58,26.13,14227.69,543.29,12.04,6541.21,547.73,11.97,6555.08,70,68.2,67.5,545.7,11,545.6,11.1,545.5,0,547.2,51.4,25.7,25.5,11.9,11.8,25.7,25.5,11.9,11.8,231,231.7,234.7,58,57.3,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时11分38秒,46/79 静置,545,26.05,14197.65,544.58,26.13,14227.69,543.29,12.04,6541.21,547.73,11.97,6555.08,70,68.2,67.5,545.7,11,545.6,11.1,545.5,0,547.2,51.4,25.7,25.5,11.9,11.8,25.7,25.5,11.9,11.8,231,231.7,234.7,58,57.3,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时11分43秒,46/79 静置,549.93,25.79,14180.05,550.87,25.38,13980.94,550.94,11.67,6427.3,549.37,11.85,6510.91,70,68.2,67.5,547.4,11,549.2,11.2,548,0,549,51.4,25.6,25.1,11.8,11.6,25.6,25.1,11.8,11.6,230.9,231.6,234.6,57.5,57.5,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时11分48秒,46/79 静置,549.93,25.79,14180.05,550.87,25.38,13980.94,550.94,11.67,6427.3,549.37,11.85,6510.91,70,68.2,67.5,547.4,11,549.2,11.2,548,0,549,51.4,25.6,25.1,11.8,11.6,25.6,25.1,11.8,11.6,230.9,231.6,234.6,57.5,57.5,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时11分53秒,46/79 静置,545.27,26.1,14231.96,548.68,26.02,14276.95,547.66,12.03,6587.46,546.36,12.04,6577.64,70,68.2,67.5,542.9,11,547.3,10.9,544.7,0,544.4,51.4,25.9,25.5,12,11.8,25.9,25.5,12,11.8,230.9,231.6,234.5,58.1,57.4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时11分58秒,46/79 静置,545.27,26.1,14231.96,548.68,26.02,14276.95,547.66,12.03,6587.46,546.36,12.04,6577.64,70,68.2,67.5,542.9,11,547.3,10.9,544.7,0,544.4,51.4,25.9,25.5,12,11.8,25.9,25.5,12,11.8,230.9,231.6,234.5,58.1,57.4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时12分03秒,46/79 静置,549.38,25.94,14251.76,543.49,26.12,14194.89,545.2,12.02,6552,544.44,12.03,6547.11,70,68.2,67.5,547.3,10.9,544.4,11.2,544.7,0,545.2,51.4,25.7,25.5,12,11.8,25.7,25.5,12,11.8,231,231.8,234.7,58,57.1,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时12分08秒,46/79 静置,549.38,25.94,14251.76,543.49,26.12,14194.89,545.2,12.02,6552,544.44,12.03,6547.11,70,68.2,67.5,547.3,10.9,544.4,11.2,544.7,0,545.2,51.4,25.7,25.5,12,11.8,25.7,25.5,12,11.8,231,231.8,234.7,58,57.1,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时12分13秒,46/79 静置,550.75,25.96,14294.83,545.95,26.05,14219.69,547.12,11.99,6561.11,549.37,11.93,6552.22,70,68.2,67.5,547.1,10.9,547.1,11.2,546.7,0,548.6,51.4,25.7,25.5,11.9,11.7,25.7,25.5,11.9,11.7,231,231.7,234.7,58,57.4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时12分18秒,46/79 静置,550.75,25.96,14294.83,545.95,26.05,14219.69,547.12,11.99,6561.11,549.37,11.93,6552.22,70,68.2,67.5,547.1,10.9,547.1,11.2,546.7,0,548.6,51.4,25.7,25.5,11.9,11.7,25.7,25.5,11.9,11.7,231,231.7,234.7,58,57.4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时12分23秒,46/79 静置,550.48,25.41,13987.21,547.59,25.94,14206.78,545.2,12.02,6555.72,549.65,11.85,6514.69,70,68.2,67.5,549.3,10.9,549.1,11,545.5,0,549.4,51.4,25.1,25.3,11.9,11.7,25.1,25.3,11.9,11.7,231.1,231.7,234.6,58.1,57.4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时12分28秒,46/79 静置,550.48,25.41,13987.21,547.59,25.94,14206.78,545.2,12.02,6555.72,549.65,11.85,6514.69,70,68.2,67.5,549.3,10.9,549.1,11,545.5,0,549.4,51.4,25.1,25.3,11.9,11.7,25.1,25.3,11.9,11.7,231.1,231.7,234.6,58.1,57.4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时12分33秒,46/79 静置,547.19,26.03,14244.08,548.68,26.03,14282.31,549.58,11.96,6573.45,539.24,12.01,6475.05,70,68.2,67.5,546.9,10.8,547.6,10.9,548.2,0,548.5,51.4,25.6,25.5,11.9,11.7,25.6,25.5,11.9,11.7,231.1,231.8,234.7,57.7,57,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时12分38秒,46/79 静置,547.19,26.03,14244.08,548.68,26.03,14282.31,549.58,11.96,6573.45,539.24,12.01,6475.05,70,68.2,67.5,546.9,10.8,547.6,10.9,548.2,0,548.5,51.4,25.6,25.5,11.9,11.7,25.6,25.5,11.9,11.7,231.1,231.8,234.7,57.7,57,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时12分43秒,46/79 静置,547.74,26.03,14259.41,548.95,26.02,14281.92,549.58,11.98,6581.5,550.19,11.66,6412.65,70,68.2,67.5,546.5,10.7,548.1,11,548.1,0,550.9,51.4,25.6,25.5,11.9,11.3,25.6,25.5,11.9,11.3,231.2,232.1,234.9,58,57.1,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时12分48秒,46/79 静置,547.74,26.03,14259.41,548.95,26.02,14281.92,549.58,11.98,6581.5,550.19,11.66,6412.65,70,68.2,67.5,546.5,10.7,548.1,11,548.1,0,550.9,51.4,25.6,25.5,11.9,11.3,25.6,25.5,11.9,11.3,231.2,232.1,234.9,58,57.1,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时12分53秒,46/79 静置,548.56,25.94,14228.29,546.77,26.02,14229.31,550.4,11.97,6587.55,547.18,11.96,6544.25,70,68.2,67.5,547.9,10.8,548.1,11.1,547.8,0,549.3,51.4,25.6,25.5,11.9,11.7,25.6,25.5,11.9,11.7,230.5,231.2,233.9,58.2,57.5,57.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时12分58秒,46/79 静置,548.56,25.94,14228.29,546.77,26.02,14229.31,550.4,11.97,6587.55,547.18,11.96,6544.25,70,68.2,67.5,547.9,10.8,548.1,11.1,547.8,0,549.3,51.4,25.6,25.5,11.9,11.7,25.6,25.5,11.9,11.7,230.5,231.2,233.9,58.2,57.5,57.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时13分03秒,46/79 静置,548.29,26.03,14273.13,545.13,26.07,14209.5,547.66,11.98,6562.85,549.92,11.97,6581.31,70,68.2,67.6,544.9,11,545,11.2,548,0,546.5,51.4,25.8,25.5,11.9,11.8,25.8,25.5,11.9,11.8,230.7,231.5,234,58.1,57.4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时13分08秒,46/79 静置,548.29,26.03,14273.13,545.13,26.07,14209.5,547.66,11.98,6562.85,549.92,11.97,6581.31,70,68.2,67.6,544.9,11,545,11.2,548,0,546.5,51.4,25.8,25.5,11.9,11.8,25.8,25.5,11.9,11.8,230.7,231.5,234,58.1,57.4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时13分13秒,46/79 静置,547.19,26.01,14230.18,548.41,25.96,14237.17,549.58,11.89,6535.34,549.92,12,6598.49,70,68.2,67.6,545.8,11.1,548,11,548.5,0,547.1,51.4,25.8,25.4,11.8,11.8,25.8,25.4,11.8,11.8,230.7,231.5,233.7,58.2,57.3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时13分18秒,46/79 静置,547.19,26.01,14230.18,548.41,25.96,14237.17,549.58,11.89,6535.34,549.92,12,6598.49,70,68.2,67.6,545.8,11.1,548,11,548.5,0,547.1,51.4,25.8,25.4,11.8,11.8,25.8,25.4,11.8,11.8,230.7,231.5,233.7,58.2,57.3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时13分23秒,46/79 静置,548.01,25.97,14232.28,552.23,25.08,13848.98,550.67,11.83,6513.92,548.82,11.94,6552.65,70,68.2,67.6,546.5,11,549.4,11.2,548.1,0,548.5,51.4,25.7,25.1,11.8,11.7,25.7,25.1,11.8,11.7,230.6,231.5,233.8,58,57.3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时13分28秒,46/79 静置,548.01,25.97,14232.28,552.23,25.08,13848.98,550.67,11.83,6513.92,548.82,11.94,6552.65,70,68.2,67.6,546.5,11,549.4,11.2,548.1,0,548.5,51.4,25.7,25.1,11.8,11.7,25.7,25.1,11.8,11.7,230.6,231.5,233.8,58,57.3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时13分33秒,46/79 静置,550.21,25.88,14239.24,547.86,25.97,14226.71,551.22,11.82,6516.08,549.65,11.85,6512.55,70,68.2,67.6,546.9,11,548.2,11.2,547.8,0,547.6,51.4,25.7,25.4,11.9,11.7,25.7,25.4,11.9,11.7,230.9,231.7,233.9,57.8,57.2,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时13分38秒,46/79 静置,550.21,25.88,14239.24,547.86,25.97,14226.71,551.22,11.82,6516.08,549.65,11.85,6512.55,70,68.2,67.6,546.9,11,548.2,11.2,547.8,0,547.6,51.4,25.7,25.4,11.9,11.7,25.7,25.4,11.9,11.7,230.9,231.7,233.9,57.8,57.2,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时13分43秒,46/79 静置,549.66,26.02,14304.51,546.22,26.04,14226.28,546.84,11.99,6555.16,543.62,12.03,6537.76,70,68.3,67.6,545.2,11,547.5,11,547.1,0,545.2,51.4,25.8,25.4,11.9,11.8,25.8,25.4,11.9,11.8,230.8,231.8,234.2,58.1,57.4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时13分48秒,46/79 静置,549.66,26.02,14304.51,546.22,26.04,14226.28,546.84,11.99,6555.16,543.62,12.03,6537.76,70,68.3,67.6,545.2,11,547.5,11,547.1,0,545.2,51.4,25.8,25.4,11.9,11.8,25.8,25.4,11.9,11.8,230.8,231.8,234.2,58.1,57.4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时13分53秒,46/79 静置,547.74,25.99,14236.94,550.59,25.77,14189.62,547.66,11.95,6542,544.44,12.01,6537.54,70,68.3,67.6,547.1,11,550.8,10.7,549,0,548.1,51.4,25.7,24.8,11.8,11.7,25.7,24.8,11.8,11.7,230.9,231.9,234.3,57.9,57.2,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时13分58秒,46/79 静置,547.74,25.99,14236.94,550.59,25.77,14189.62,547.66,11.95,6542,544.44,12.01,6537.54,70,68.3,67.6,547.1,11,550.8,10.7,549,0,548.1,51.4,25.7,24.8,11.8,11.7,25.7,24.8,11.8,11.7,230.9,231.9,234.3,57.9,57.2,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时14分03秒,46/79 静置,538.42,26.18,14094.69,542.67,26.14,14186.71,542.74,12.04,6535.16,546.91,12,6563.41,70,68.3,67.6,540.3,11.2,544.3,11.2,541.4,0,547.4,51.4,25.9,25.6,12,11.8,25.9,25.6,12,11.8,230.9,231.7,234.3,57.9,57.2,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时14分08秒,46/79 静置,538.42,26.18,14094.69,542.67,26.14,14186.71,542.74,12.04,6535.16,546.91,12,6563.41,70,68.3,67.6,540.3,11.2,544.3,11.2,541.4,0,547.4,51.4,25.9,25.6,12,11.8,25.9,25.6,12,11.8,230.9,231.7,234.3,57.9,57.2,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时14分13秒,46/79 静置,545.55,26.04,14204.46,547.86,26.02,14255.6,541.37,12.04,6518.16,547.45,12,6569.45,70,68.3,67.6,545.7,10.8,547.6,10.9,543.2,0,547.1,51.4,25.8,25.4,12,11.7,25.8,25.4,12,11.7,230.9,231.8,234.3,58.1,57.4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时14分18秒,46/79 静置,545.55,26.04,14204.46,547.86,26.02,14255.6,541.37,12.04,6518.16,547.45,12,6569.45,70,68.3,67.6,545.7,10.8,547.6,10.9,543.2,0,547.1,51.4,25.8,25.4,12,11.7,25.8,25.4,12,11.7,230.9,231.8,234.3,58.1,57.4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,OK
9时14分23秒,46/79 静置,549.93,25.94,14266.51,544.85,26.09,14213.01,547.39,12,6571.34,549.1,11.99,6585.42,71,68.3,67.6,547.6,11,544.7,11.3,546,0,547.1,51.4,25.7,25.5,11.9,11.8,25.7,25.5,11.9,11.8,231,232.1,234.5,57.5,56.8,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,OK
9时14分28秒,46/79 静置,549.93,25.94,14266.51,544.85,26.09,14213.01,547.39,12,6571.34,549.1,11.99,6585.42,71,68.3,67.6,547.6,11,544.7,11.3,546,0,547.1,51.4,25.7,25.5,11.9,11.8,25.7,25.5,11.9,11.8,231,232.1,234.5,57.5,56.8,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,OK
9时14分33秒,46/79 静置,546.92,26.06,14250.29,549.5,25.98,14275.73,541.92,12.05,6531.1,544.99,12.04,6562.74,71,68.3,67.6,544.9,11,548.1,11.1,543.7,0,544.5,51.4,25.8,25.4,12,11.8,25.8,25.4,12,11.8,231,231.9,234.5,58.1,57.4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,OK
9时14分38秒,46/79 静置,546.92,26.06,14250.29,549.5,25.98,14275.73,541.92,12.05,6531.1,544.99,12.04,6562.74,71,68.3,67.6,544.9,11,548.1,11.1,543.7,0,544.5,51.4,25.8,25.4,12,11.8,25.8,25.4,12,11.8,231,231.9,234.5,58.1,57.4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,OK
9时14分43秒,46/79 静置,548.83,25.92,14223.08,550.59,25.44,14006.27,547.39,11.97,6551.56,550.47,11.91,6557.22,71,68.3,67.6,548,10.9,550.7,10.4,548.3,0,549.8,51.4,25.6,24.8,11.9,11.6,25.6,24.8,11.9,11.6,231,231.8,234.3,57.9,57.2,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,OK
9时14分48秒,46/79 静置,548.83,25.92,14223.08,550.59,25.44,14006.27,547.39,11.97,6551.56,550.47,11.91,6557.22,71,68.3,67.6,548,10.9,550.7,10.4,548.3,0,549.8,51.4,25.6,24.8,11.9,11.6,25.6,24.8,11.9,11.6,231,231.8,234.3,57.9,57.2,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,OK
9时14分53秒,46/79 静置,544.18,26.09,14200.14,545.67,26.07,14225.35,547.66,12.02,6582.11,546.91,12.01,6566.08,71,68.3,67.6,543.6,11.1,544.9,11.2,545.5,0,545.9,51.4,25.9,25.5,12,11.8,25.9,25.5,12,11.8,231,232.1,234.5,57.8,57.1,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,OK
9时14分58秒,46/79 静置,544.18,26.09,14200.14,545.67,26.07,14225.35,547.66,12.02,6582.11,546.91,12.01,6566.08,71,68.3,67.6,543.6,11.1,544.9,11.2,545.5,0,545.9,51.4,25.9,25.5,12,11.8,25.9,25.5,12,11.8,231,232.1,234.5,57.8,57.1,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,OK
9时15分03秒,46/79 静置,544.72,26.06,14193.69,550.05,25.94,14265.77,550.12,11.81,6497.78,548.82,12,6588.56,71,68.3,67.6,545.1,10.8,548.1,11.2,549.1,0,545.6,51.4,25.8,25.4,11.7,11.8,25.8,25.4,11.7,11.8,230.8,231.6,234,58.1,57.4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,OK
9时15分08秒,46/79 静置,544.72,26.06,14193.69,550.05,25.94,14265.77,550.12,11.81,6497.78,548.82,12,6588.56,71,68.3,67.6,545.1,10.8,548.1,11.2,549.1,0,545.6,51.4,25.8,25.4,11.7,11.8,25.8,25.4,11.7,11.8,230.8,231.6,234,58.1,57.4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,OK
